ID,Year,Make,Model,Trim,Unique_ID,Horsepower,Torque,City MPG,Highway MPG,Driveline,Transmission,Hybrid,Fuel Type
CAR000957,2012,Audi,e-tron,S,Audi_e-tron_2012_S,391,356,22,34,AWD,Dual-Clutch,No,Diesel
CAR000958,2013,Toyota,Land Cruiser,L,Toyota_Land Cruiser_2013_L,224,168,42,47,FWD,CVT,Yes,Hybrid
CAR000959,2018,Toyota,4Runner,Touring,Toyota_4Runner_2018_Touring,225,280,31,26,FWD,Automatic,No,Gasoline
CAR000960,2022,Lexus,IS,Platinum,Lexus_IS_2022_Platinum,213,244,35,46,AWD,Dual-Clutch,Yes,Plug-in Hybrid
CAR000961,2010,Toyota,Yaris,Grand Touring,Toyota_Yaris_2010_Grand Touring,299,211,20,25,AWD,CVT,No,Gasoline
CAR000962,1996,Mazda,Mazda6,Signature,Mazda_Mazda6_1996_Signature,345,287,27,35,RWD,CVT,Yes,Hybrid
CAR000963,2007,Mazda,MX-30,EX,Mazda_MX-30_2007_EX,193,276,30,32,FWD,CVT,No,Gasoline
CAR000964,2004,Tesla,Model X,M,Tesla_Model X_2004_M,833,520,115,115,AWD,Automatic,No,Electric
CAR000965,2022,Audi,A3,AMG,Audi_A3_2022_AMG,478,863,23,32,RWD,Dual-Clutch,Yes,Plug-in Hybrid
CAR000966,2004,Honda,Ridgeline,SE,Honda_Ridgeline_2004_SE,237,325,29,27,AWD,Automatic,No,Gasoline
CAR000967,2021,Toyota,Yaris,S,Toyota_Yaris_2021_S,191,302,40,38,FWD,Automatic,Yes,Hybrid
CAR000968,2024,Dodge,Grand Caravan,Grand Touring,Dodge_Grand Caravan_2024_Grand Touring,290,368,30,33,AWD,Automatic,No,Diesel
CAR000969,1997,Nissan,Versa,Premium,Nissan_Versa_1997_Premium,245,358,29,22,4WD,Dual-Clutch,No,Gasoline
CAR000970,2006,Hyundai,Kona,Limited,Hyundai_Kona_2006_Limited,140,334,32,30,FWD,CVT,No,Gasoline
CAR000971,2010,BMW,X1,Platinum,BMW_X1_2010_Platinum,441,698,16,28,RWD,Automatic,No,Gasoline
CAR000972,2014,Lexus,LS,Type R,Lexus_LS_2014_Type R,266,331,20,28,AWD,Dual-Clutch,No,Gasoline
CAR000973,2003,Hyundai,Veloster,Convenience,Hyundai_Veloster_2003_Convenience,247,292,35,32,FWD,CVT,Yes,Hybrid
CAR000974,2007,Toyota,Prius,SE,Toyota_Prius_2007_SE,199,216,35,34,FWD,Automatic,Yes,Hybrid
CAR000975,1995,BMW,2 Series,Ultimate,BMW_2 Series_1995_Ultimate,467,488,19,34,RWD,Automatic,No,Gasoline
CAR000976,2010,Audi,Q7,GT,Audi_Q7_2010_GT,490,430,18,15,AWD,Automatic,No,Gasoline
CAR000977,2007,Toyota,Highlander,L,Toyota_Highlander_2007_L,266,275,39,34,FWD,CVT,Yes,Plug-in Hybrid
CAR000978,2016,Nissan,Maxima,L,Nissan_Maxima_2016_L,213,254,35,31,FWD,CVT,Yes,Hybrid
CAR000979,2010,Ford,Fusion,S,Ford_Fusion_2010_S,411,219,18,34,4WD,Automatic,No,Diesel
CAR000980,1995,Ford,Fusion,RS,Ford_Fusion_1995_RS,611,316,18,19,RWD,Automatic,No,Gasoline
CAR000981,2005,Chevrolet,Colorado,Sport,Chevrolet_Colorado_2005_Sport,410,363,22,15,RWD,Automatic,No,Gasoline
CAR000982,2001,Nissan,Murano,LX,Nissan_Murano_2001_LX,217,222,23,31,4WD,Automatic,No,Gasoline
CAR000983,1999,Ram,1500,GT,Ram_1500_1999_GT,605,748,15,23,RWD,Automatic,No,Gasoline
CAR000984,2004,Kia,Soul,SE,Kia_Soul_2004_SE,276,306,24,27,AWD,CVT,No,Gasoline
CAR000985,1996,Nissan,Titan,S,Nissan_Titan_1996_S,230,384,22,31,RWD,Manual,No,Gasoline
CAR000986,1996,Subaru,Forester,Premium,Subaru_Forester_1996_Premium,182,308,23,37,FWD,CVT,No,Gasoline
CAR000987,2005,Kia,K5,LE,Kia_K5_2005_LE,258,202,21,28,FWD,Automatic,No,Gasoline
CAR000988,2006,Dodge,Durango,LX,Dodge_Durango_2006_LX,315,377,22,29,RWD,Automatic,No,Gasoline
CAR000989,2023,Kia,Soul,Luxury,Kia_Soul_2023_Luxury,210,264,41,38,FWD,Automatic,Yes,Hybrid
CAR000990,2001,Volkswagen,Arteon,LE,Volkswagen_Arteon_2001_LE,253,154,18,32,RWD,Manual,No,Gasoline
CAR000991,2010,Lexus,UX,Luxury,Lexus_UX_2010_Luxury,255,306,19,36,AWD,Dual-Clutch,No,Gasoline
CAR000992,1995,Lexus,ES,Black Label,Lexus_ES_1995_Black Label,174,392,20,36,RWD,Manual,No,Diesel
CAR000993,1999,BMW,4 Series,Touring,BMW_4 Series_1999_Touring,306,420,23,27,AWD,Manual,No,Gasoline
CAR000994,2006,Jeep,Gladiator,Luxury,Jeep_Gladiator_2006_Luxury,250,333,26,37,AWD,Automatic,No,Gasoline
CAR000995,2013,Hyundai,Venue,Touring,Hyundai_Venue_2013_Touring,273,216,22,25,FWD,Automatic,No,Gasoline
CAR000996,1998,Audi,RS6,Type R,Audi_RS6_1998_Type R,378,795,18,24,AWD,Dual-Clutch,No,Gasoline
CAR000997,2019,BMW,3 Series,RS,BMW_3 Series_2019_RS,747,396,26,31,AWD,Automatic,Yes,Plug-in Hybrid
CAR000998,2002,BMW,1 Series,Luxury,BMW_1 Series_2002_Luxury,484,315,34,29,RWD,Automatic,Yes,Hybrid
CAR000999,2005,Volkswagen,Arteon,XLE,Volkswagen_Arteon_2005_XLE,324,229,25,22,FWD,Automatic,No,Gasoline
CAR001000,1998,Chevrolet,Cruze,Sport,Chevrolet_Cruze_1998_Sport,539,442,19,20,AWD,Automatic,No,Gasoline
CAR001001,2022,Volkswagen,ID.4,Grand Touring,Volkswagen_ID.4_2022_Grand Touring,295,360,39,40,FWD,CVT,Yes,Hybrid
CAR001002,2008,Chevrolet,Silverado,Convenience,Chevrolet_Silverado_2008_Convenience,332,380,23,22,4WD,Automatic,No,Gasoline
CAR001003,2010,Nissan,Pathfinder,L,Nissan_Pathfinder_2010_L,331,334,27,42,RWD,Manual,Yes,Hybrid
CAR001004,2011,Ford,Explorer,GT,Ford_Explorer_2011_GT,276,258,15,22,4WD,Automatic,No,Gasoline
CAR001005,2015,Mazda,MX-30,LE,Mazda_MX-30_2015_LE,311,175,25,26,AWD,CVT,No,Gasoline
CAR001006,2022,Subaru,Ascent,LX,Subaru_Ascent_2022_LX,197,152,38,44,FWD,Automatic,Yes,Plug-in Hybrid
CAR001007,2014,Ford,Expedition,EX,Ford_Expedition_2014_EX,207,525,19,21,AWD,Automatic,No,Gasoline
CAR001008,2015,Subaru,STI,SE,Subaru_STI_2015_SE,332,321,24,31,RWD,Automatic,No,Gasoline
CAR001009,2022,Ram,3500,EX,Ram_3500_2022_EX,506,375,22,21,RWD,Automatic,No,Gasoline
CAR001010,2005,Subaru,Crosstrek,Convenience,Subaru_Crosstrek_2005_Convenience,252,275,19,33,RWD,CVT,No,Gasoline
CAR001011,2021,BMW,i4,Luxury,BMW_i4_2021_Luxury,410,332,26,23,RWD,Dual-Clutch,No,Gasoline
CAR001012,2005,Audi,S3,Black Label,Audi_S3_2005_Black Label,385,368,23,20,RWD,Automatic,No,Gasoline
CAR001013,1999,Kia,K5,Convenience,Kia_K5_1999_Convenience,186,247,29,39,AWD,CVT,No,Gasoline
CAR001014,2021,Dodge,Challenger,Platinum,Dodge_Challenger_2021_Platinum,308,585,24,19,AWD,Automatic,No,Gasoline
CAR001015,1997,Audi,A4,Touring,Audi_A4_1997_Touring,318,565,20,28,RWD,Automatic,No,Gasoline
CAR001016,2016,Mercedes-Benz,C-Class,Limited,Mercedes-Benz_C-Class_2016_Limited,348,623,27,35,AWD,Automatic,No,Gasoline
CAR001017,2011,Hyundai,Sonata,EX,Hyundai_Sonata_2011_EX,208,330,29,37,FWD,CVT,No,Diesel
CAR001018,2021,BMW,i3,Black Label,BMW_i3_2021_Black Label,388,649,38,41,AWD,Automatic,Yes,Hybrid
CAR001019,2019,Porsche,Cayenne,First Edition,Porsche_Cayenne_2019_First Edition,261,483,26,26,AWD,Automatic,No,Gasoline
CAR001020,2012,BMW,X7,RS,BMW_X7_2012_RS,328,830,21,24,RWD,Automatic,No,Gasoline
CAR001021,2004,Toyota,Venza,Premium,Toyota_Venza_2004_Premium,266,309,39,38,FWD,CVT,Yes,Plug-in Hybrid
CAR001022,1998,Honda,Accord,S,Honda_Accord_1998_S,227,271,32,29,FWD,CVT,No,Gasoline
CAR001023,2016,Audi,A8,Premium,Audi_A8_2016_Premium,221,626,20,24,RWD,Dual-Clutch,No,Gasoline
CAR001024,2013,Mercedes-Benz,AMG GT,Performance,Mercedes-Benz_AMG GT_2013_Performance,458,538,18,25,RWD,Automatic,No,Gasoline
CAR001025,2000,Volkswagen,Polo,Limited,Volkswagen_Polo_2000_Limited,133,191,25,36,RWD,Manual,No,Gasoline
CAR001026,2014,Mercedes-Benz,C-Class,Grand Touring,Mercedes-Benz_C-Class_2014_Grand Touring,440,392,21,28,RWD,Automatic,No,Gasoline
CAR001027,2007,Hyundai,Sonata,Sport,Hyundai_Sonata_2007_Sport,249,187,22,33,FWD,CVT,No,Diesel
CAR001028,2009,Lexus,RC,Platinum Plus,Lexus_RC_2009_Platinum Plus,273,337,20,33,4WD,Dual-Clutch,No,Gasoline
CAR001029,1997,Honda,Insight,Convenience,Honda_Insight_1997_Convenience,280,177,32,27,FWD,Automatic,No,Gasoline
CAR001030,2005,Mazda,MX-30,Luxury,Mazda_MX-30_2005_Luxury,157,374,23,35,RWD,CVT,No,Gasoline
CAR001031,2009,Subaru,Crosstrek,XLE,Subaru_Crosstrek_2009_XLE,189,391,26,30,RWD,Automatic,No,Gasoline
CAR001032,2023,Chevrolet,Impala,Sport,Chevrolet_Impala_2023_Sport,201,438,15,19,RWD,Manual,No,Gasoline
CAR001033,2014,Jeep,Grand Wagoneer,XLE,Jeep_Grand Wagoneer_2014_XLE,344,225,21,35,FWD,Dual-Clutch,No,Gasoline
CAR001034,2002,Lexus,RX,Touring,Lexus_RX_2002_Touring,324,287,28,31,AWD,Manual,No,Gasoline
CAR001035,2022,Nissan,Rogue,Convenience,Nissan_Rogue_2022_Convenience,276,342,26,28,RWD,CVT,No,Gasoline
CAR001036,2014,Toyota,Prius,Touring,Toyota_Prius_2014_Touring,285,229,33,47,AWD,Automatic,Yes,Hybrid
CAR001037,2021,Honda,Insight,Signature,Honda_Insight_2021_Signature,249,281,25,37,FWD,Automatic,No,Gasoline
CAR001038,2014,Hyundai,Palisade,Limited,Hyundai_Palisade_2014_Limited,169,178,28,34,FWD,Automatic,No,Gasoline
CAR001039,2016,Kia,Stinger,Premium,Kia_Stinger_2016_Premium,167,232,30,26,FWD,CVT,No,Gasoline
CAR001040,1998,Audi,A8,GT,Audi_A8_1998_GT,339,852,13,27,AWD,Automatic,No,Diesel
CAR001041,2020,Audi,S3,Type R,Audi_S3_2020_Type R,698,450,22,26,AWD,Automatic,No,Gasoline
CAR001042,2004,Chevrolet,Camaro,GT,Chevrolet_Camaro_2004_GT,578,606,22,23,RWD,Dual-Clutch,Yes,Hybrid
CAR001043,2019,Kia,Carnival,Luxury,Kia_Carnival_2019_Luxury,141,183,29,37,FWD,CVT,No,Gasoline
CAR001044,2000,Chevrolet,Cruze,M,Chevrolet_Cruze_2000_M,296,347,14,26,RWD,Automatic,No,Gasoline
CAR001045,2009,Mercedes-Benz,GLE,Black Label,Mercedes-Benz_GLE_2009_Black Label,603,646,27,20,AWD,Automatic,No,Gasoline
CAR001046,2017,Porsche,Panamera,XLE,Porsche_Panamera_2017_XLE,428,351,22,24,RWD,Dual-Clutch,No,Gasoline
CAR001047,2019,Toyota,Camry,Luxury,Toyota_Camry_2019_Luxury,135,334,41,39,AWD,Automatic,Yes,Plug-in Hybrid
CAR001048,2019,Subaru,BRZ,XLE,Subaru_BRZ_2019_XLE,276,388,19,24,4WD,CVT,No,Gasoline
CAR001049,2002,Mercedes-Benz,GLS,RS,Mercedes-Benz_GLS_2002_RS,559,485,27,23,AWD,Automatic,Yes,Hybrid
CAR001050,1999,Porsche,Boxster,Platinum Plus,Porsche_Boxster_1999_Platinum Plus,355,625,15,16,AWD,Automatic,No,Gasoline
CAR001051,1999,BMW,Z4,Black Label,BMW_Z4_1999_Black Label,638,361,19,30,RWD,Automatic,No,Gasoline
CAR001052,1997,Kia,Rio,Convenience,Kia_Rio_1997_Convenience,263,260,24,37,FWD,Automatic,No,Gasoline
CAR001053,2014,Chevrolet,Malibu,Platinum,Chevrolet_Malibu_2014_Platinum,286,244,27,34,RWD,Manual,No,Gasoline
CAR001054,2016,BMW,4 Series,Exclusive,BMW_4 Series_2016_Exclusive,579,421,28,28,RWD,Automatic,Yes,Hybrid
CAR001055,1996,Mercedes-Benz,EQE,AMG,Mercedes-Benz_EQE_1996_AMG,496,385,13,28,RWD,Automatic,No,Gasoline
CAR001056,2005,Kia,Telluride,Premium,Kia_Telluride_2005_Premium,180,290,24,38,FWD,Automatic,No,Gasoline
CAR001057,1996,Hyundai,Accent,Grand Touring,Hyundai_Accent_1996_Grand Touring,245,285,40,32,AWD,Automatic,Yes,Plug-in Hybrid
CAR001058,2014,Mazda,Mazda3,Luxury,Mazda_Mazda3_2014_Luxury,336,228,30,27,AWD,Automatic,No,Gasoline
CAR001059,2023,Subaru,Impreza,Premium,Subaru_Impreza_2023_Premium,283,321,31,39,4WD,Automatic,No,Gasoline
CAR001060,2018,Mercedes-Benz,A-Class,Grand Touring,Mercedes-Benz_A-Class_2018_Grand Touring,526,385,28,33,AWD,Manual,No,Gasoline
CAR001061,2002,Subaru,Outback,Touring,Subaru_Outback_2002_Touring,268,210,37,31,RWD,Manual,Yes,Hybrid
CAR001062,1999,Audi,Q7,S,Audi_Q7_1999_S,416,322,19,25,RWD,Dual-Clutch,No,Gasoline
CAR001063,2000,Jeep,Grand Wagoneer,Platinum,Jeep_Grand Wagoneer_2000_Platinum,305,282,20,33,AWD,Dual-Clutch,No,Gasoline
CAR001064,2021,Porsche,Cayenne,Black Label,Porsche_Cayenne_2021_Black Label,492,448,38,39,RWD,Dual-Clutch,Yes,Hybrid
CAR001065,1999,Tesla,Model X,XLE,Tesla_Model X_1999_XLE,580,833,139,92,RWD,Automatic,No,Electric
CAR001066,2013,Subaru,STI,LX,Subaru_STI_2013_LX,298,177,27,24,RWD,Automatic,No,Gasoline
CAR001067,1997,Chevrolet,Spark,LE,Chevrolet_Spark_1997_LE,195,557,24,28,AWD,Manual,No,Gasoline
CAR001068,2021,Ford,Maverick,AMG,Ford_Maverick_2021_AMG,609,415,25,18,RWD,Automatic,No,Gasoline
CAR001069,1995,Subaru,Forester,XLE,Subaru_Forester_1995_XLE,222,366,27,34,AWD,Manual,No,Gasoline
CAR001070,2013,Honda,Civic,LE,Honda_Civic_2013_LE,257,216,29,39,FWD,Automatic,No,Gasoline
CAR001071,2013,Volkswagen,Golf,Signature,Volkswagen_Golf_2013_Signature,231,226,37,31,RWD,Manual,Yes,Hybrid
CAR001072,2011,Dodge,Durango,GT,Dodge_Durango_2011_GT,529,563,21,15,4WD,Automatic,No,Gasoline
CAR001073,2013,Nissan,Ariya,Signature,Nissan_Ariya_2013_Signature,274,148,37,33,FWD,Automatic,Yes,Plug-in Hybrid
CAR001074,2003,Subaru,Ascent,Limited,Subaru_Ascent_2003_Limited,250,145,30,33,4WD,Dual-Clutch,No,Diesel
CAR001075,1998,Ram,1500,L,Ram_1500_1998_L,588,611,27,25,RWD,Automatic,Yes,Hybrid
CAR001076,2004,Toyota,Corolla,LX,Toyota_Corolla_2004_LX,223,216,32,28,FWD,CVT,No,Gasoline
CAR001077,2001,Honda,CR-Z,EX,Honda_CR-Z_2001_EX,287,252,30,39,FWD,Automatic,No,Gasoline
CAR001078,1997,Chevrolet,Tahoe,EX,Chevrolet_Tahoe_1997_EX,259,390,28,30,RWD,Automatic,No,Gasoline
CAR001079,2015,BMW,4 Series,S,BMW_4 Series_2015_S,266,690,27,23,RWD,Automatic,No,Gasoline
CAR001080,2014,Hyundai,Ioniq,SE,Hyundai_Ioniq_2014_SE,163,254,31,35,AWD,Automatic,No,Gasoline
CAR001081,2000,Porsche,Cayenne,S,Porsche_Cayenne_2000_S,376,489,23,24,AWD,Automatic,No,Gasoline
CAR001082,2020,Chevrolet,Impala,Turbo,Chevrolet_Impala_2020_Turbo,344,430,25,28,AWD,Automatic,No,Gasoline
CAR001083,1998,Dodge,Grand Caravan,L,Dodge_Grand Caravan_1998_L,368,186,17,27,RWD,Automatic,No,Gasoline
CAR001084,2003,Audi,RS3,Platinum,Audi_RS3_2003_Platinum,237,678,22,25,AWD,Manual,No,Gasoline
CAR001085,2014,Kia,Carnival,Signature,Kia_Carnival_2014_Signature,157,213,31,39,FWD,Automatic,No,Gasoline
CAR001086,2020,Lexus,IS,Exclusive,Lexus_IS_2020_Exclusive,225,188,28,34,FWD,Dual-Clutch,No,Gasoline
CAR001087,2011,Hyundai,Accent,LX,Hyundai_Accent_2011_LX,191,285,30,44,FWD,Automatic,Yes,Hybrid
CAR001088,2004,Lexus,UX,Performance,Lexus_UX_2004_Performance,308,462,21,21,FWD,Automatic,No,Gasoline
CAR001089,2014,Volkswagen,Golf,Convenience,Volkswagen_Golf_2014_Convenience,236,255,30,35,RWD,Dual-Clutch,No,Gasoline
CAR001090,2020,Kia,Rio,Convenience,Kia_Rio_2020_Convenience,133,258,23,37,FWD,Automatic,No,Gasoline
CAR001091,2019,Nissan,Titan,Sport,Nissan_Titan_2019_Sport,387,208,25,24,RWD,CVT,Yes,Hybrid
CAR001092,2023,Nissan,Rogue,Convenience,Nissan_Rogue_2023_Convenience,143,163,28,27,RWD,Dual-Clutch,No,Diesel
CAR001093,1997,Chevrolet,Malibu,AMG,Chevrolet_Malibu_1997_AMG,453,483,11,25,RWD,Automatic,No,Gasoline
CAR001094,2021,Toyota,Sienna,Luxury,Toyota_Sienna_2021_Luxury,182,223,28,28,FWD,Automatic,No,Gasoline
CAR001095,2008,Audi,RS4,Luxury,Audi_RS4_2008_Luxury,489,610,29,35,AWD,Automatic,Yes,Hybrid
CAR001096,2023,BMW,6 Series,First Edition,BMW_6 Series_2023_First Edition,414,520,19,37,AWD,Dual-Clutch,No,Gasoline
CAR001097,2013,Lexus,LX,Luxury,Lexus_LX_2013_Luxury,249,171,33,31,AWD,Automatic,Yes,Hybrid
CAR001098,1997,Toyota,Tacoma,Sport,Toyota_Tacoma_1997_Sport,325,428,13,19,4WD,Manual,No,Gasoline
CAR001099,2011,Toyota,Sequoia,Premium,Toyota_Sequoia_2011_Premium,283,278,39,43,FWD,Automatic,Yes,Hybrid
CAR001100,2013,Kia,Sportage,Luxury,Kia_Sportage_2013_Luxury,302,239,29,31,FWD,Automatic,No,Gasoline
CAR001101,2013,Toyota,Corolla,Signature,Toyota_Corolla_2013_Signature,247,323,24,28,AWD,CVT,No,Gasoline
CAR001102,2015,Toyota,Camry,L,Toyota_Camry_2015_L,218,187,32,31,FWD,CVT,No,Gasoline
CAR001103,2020,BMW,i4,First Edition,BMW_i4_2020_First Edition,524,326,20,33,AWD,Automatic,No,Gasoline
CAR001104,2004,Audi,S6,XLE,Audi_S6_2004_XLE,273,421,27,23,RWD,Automatic,No,Gasoline
CAR001105,2016,Dodge,Grand Caravan,Type R,Dodge_Grand Caravan_2016_Type R,387,368,25,28,RWD,Automatic,No,Gasoline
CAR001106,2022,Subaru,Forester,Platinum,Subaru_Forester_2022_Platinum,148,394,26,34,RWD,Automatic,No,Gasoline
CAR001107,2008,Ford,F-150,Limited,Ford_F-150_2008_Limited,497,689,16,26,4WD,Automatic,No,Gasoline
CAR001108,2016,Chrysler,300,LX,Chrysler_300_2016_LX,191,222,20,35,AWD,Manual,No,Gasoline
CAR001109,2001,Honda,Odyssey,Touring,Honda_Odyssey_2001_Touring,293,265,33,38,AWD,Automatic,No,Gasoline
CAR001110,2009,Mercedes-Benz,AMG GT,Touring,Mercedes-Benz_AMG GT_2009_Touring,311,456,19,27,AWD,Manual,No,Gasoline
CAR001111,2002,Ford,Escape,LE,Ford_Escape_2002_LE,313,238,29,30,AWD,Automatic,No,Diesel
CAR001112,2013,Nissan,Pathfinder,LE,Nissan_Pathfinder_2013_LE,157,257,26,22,RWD,CVT,No,Gasoline
CAR001113,2002,BMW,i4,First Edition,BMW_i4_2002_First Edition,234,630,24,20,AWD,Automatic,No,Gasoline
CAR001114,2002,Tesla,Model Y,Type R,Tesla_Model Y_2002_Type R,635,900,138,94,AWD,Automatic,No,Electric
CAR001115,2017,Chevrolet,Traverse,Grand Touring,Chevrolet_Traverse_2017_Grand Touring,409,207,16,28,RWD,Manual,No,Diesel
CAR001116,2012,Honda,HR-V,Grand Touring,Honda_HR-V_2012_Grand Touring,200,320,41,43,FWD,Automatic,Yes,Plug-in Hybrid
CAR001117,2018,Hyundai,Elantra,Grand Touring,Hyundai_Elantra_2018_Grand Touring,187,169,22,29,FWD,Automatic,No,Gasoline
CAR001118,2002,Chevrolet,Suburban,Luxury,Chevrolet_Suburban_2002_Luxury,406,415,19,24,4WD,Automatic,No,Gasoline
CAR001119,1995,Nissan,Rogue,SE,Nissan_Rogue_1995_SE,315,389,23,35,FWD,Dual-Clutch,No,Gasoline
CAR001120,2007,Tesla,Model X,Touring,Tesla_Model X_2007_Touring,601,696,133,106,AWD,Automatic,No,Electric
CAR001121,2015,Porsche,Panamera,Touring,Porsche_Panamera_2015_Touring,435,330,19,30,AWD,Automatic,No,Gasoline
CAR001122,2022,Nissan,Versa,Luxury,Nissan_Versa_2022_Luxury,162,328,26,30,FWD,Manual,No,Gasoline
CAR001123,1997,Volkswagen,Tiguan,Limited,Volkswagen_Tiguan_1997_Limited,363,215,27,23,FWD,CVT,No,Gasoline
CAR001124,2009,Audi,S4,Sport,Audi_S4_2009_Sport,516,422,20,25,AWD,Automatic,No,Gasoline
CAR001125,2021,Porsche,Cayman,M,Porsche_Cayman_2021_M,739,691,12,18,RWD,Automatic,No,Gasoline
CAR001126,2004,Ford,Mustang,Turbo,Ford_Mustang_2004_Turbo,547,488,10,20,RWD,Automatic,No,Gasoline
CAR001127,2022,Audi,RS6,RS,Audi_RS6_2022_RS,525,567,22,26,RWD,Dual-Clutch,No,Gasoline
CAR001128,2003,Mercedes-Benz,CLA,Luxury,Mercedes-Benz_CLA_2003_Luxury,379,425,22,27,AWD,Automatic,No,Gasoline
CAR001129,1995,Ram,3500,GT,Ram_3500_1995_GT,373,615,18,15,4WD,Manual,No,Gasoline
CAR001130,2000,Hyundai,Kona,Limited,Hyundai_Kona_2000_Limited,280,328,30,39,AWD,Automatic,No,Gasoline
CAR001131,2004,Toyota,RAV4,Convenience,Toyota_RAV4_2004_Convenience,240,369,24,24,AWD,Automatic,No,Diesel
CAR001132,2011,Volkswagen,Atlas,S,Volkswagen_Atlas_2011_S,193,352,29,22,AWD,Manual,No,Diesel
CAR001133,2006,Toyota,Avalon,Grand Touring,Toyota_Avalon_2006_Grand Touring,254,155,20,38,AWD,CVT,No,Diesel
CAR001134,2017,Hyundai,Nexo,SE,Hyundai_Nexo_2017_SE,139,262,29,34,FWD,Automatic,No,Gasoline
CAR001135,2003,Kia,Sorento,LX,Kia_Sorento_2003_LX,220,170,30,31,FWD,Automatic,No,Gasoline
CAR001136,2006,Chevrolet,Cruze,Grand Touring,Chevrolet_Cruze_2006_Grand Touring,466,579,18,28,RWD,Automatic,No,Diesel
CAR001137,2001,Toyota,Sequoia,Platinum,Toyota_Sequoia_2001_Platinum,164,279,40,39,FWD,Automatic,Yes,Hybrid
CAR001138,2014,Hyundai,Sonata,Grand Touring,Hyundai_Sonata_2014_Grand Touring,175,331,21,33,AWD,CVT,No,Gasoline
CAR001139,2023,Nissan,Murano,Luxury,Nissan_Murano_2023_Luxury,228,198,37,38,FWD,CVT,Yes,Plug-in Hybrid
CAR001140,2015,Dodge,Grand Caravan,Grand Touring,Dodge_Grand Caravan_2015_Grand Touring,297,421,20,28,AWD,Automatic,No,Gasoline
CAR001141,2006,Ford,Fusion,Limited,Ford_Fusion_2006_Limited,203,449,25,22,4WD,Automatic,No,Gasoline
CAR001142,2007,Lexus,LX,Grand Touring,Lexus_LX_2007_Grand Touring,164,142,30,37,4WD,Manual,No,Gasoline
CAR001143,1999,Lexus,ES,Exclusive,Lexus_ES_1999_Exclusive,345,233,19,33,4WD,CVT,No,Gasoline
CAR001144,2013,Hyundai,Accent,Premium,Hyundai_Accent_2013_Premium,273,197,33,37,FWD,Automatic,Yes,Hybrid
CAR001145,2005,Mercedes-Benz,AMG GT,Limited,Mercedes-Benz_AMG GT_2005_Limited,292,411,25,24,RWD,Manual,No,Gasoline
CAR001146,2016,Jeep,Wagoneer,EX,Jeep_Wagoneer_2016_EX,226,354,19,25,AWD,Dual-Clutch,No,Gasoline
CAR001147,2019,Subaru,Impreza,Touring,Subaru_Impreza_2019_Touring,333,371,30,31,AWD,CVT,No,Gasoline
CAR001148,2001,Hyundai,Elantra,LE,Hyundai_Elantra_2001_LE,288,219,30,31,AWD,CVT,No,Gasoline
CAR001149,2012,Chrysler,Pacifica,Sport,Chrysler_Pacifica_2012_Sport,448,463,26,28,4WD,Automatic,Yes,Hybrid
CAR001150,2020,Audi,A3,Black Label,Audi_A3_2020_Black Label,463,441,18,37,AWD,Automatic,No,Gasoline
CAR001151,2024,Kia,EV6,Sport,Kia_EV6_2024_Sport,248,248,36,32,FWD,CVT,Yes,Hybrid
CAR001152,2018,Mercedes-Benz,AMG GT,Type R,Mercedes-Benz_AMG GT_2018_Type R,296,828,25,27,AWD,Automatic,No,Gasoline
CAR001153,1997,Honda,Pilot,XLE,Honda_Pilot_1997_XLE,171,341,30,25,FWD,Automatic,No,Gasoline
CAR001154,2024,Ram,1500,XLE,Ram_1500_2024_XLE,303,624,20,28,RWD,Automatic,No,Gasoline
CAR001155,2010,Kia,EV6,EX,Kia_EV6_2010_EX,159,234,40,44,FWD,CVT,Yes,Hybrid
CAR001156,2009,Honda,Pilot,Touring,Honda_Pilot_2009_Touring,135,304,30,28,FWD,CVT,No,Gasoline
CAR001157,2001,Subaru,Crosstrek,Signature,Subaru_Crosstrek_2001_Signature,274,163,26,29,RWD,Dual-Clutch,No,Gasoline
CAR001158,2018,Nissan,Armada,L,Nissan_Armada_2018_L,180,176,27,24,4WD,Manual,No,Gasoline
CAR001159,2016,Toyota,Highlander,Grand Touring,Toyota_Highlander_2016_Grand Touring,139,315,32,37,FWD,Automatic,Yes,Hybrid
CAR001160,2012,Porsche,911,Black Label,Porsche_911_2012_Black Label,684,771,22,16,RWD,Automatic,No,Gasoline
CAR001161,2006,Lexus,LS,Limited,Lexus_LS_2006_Limited,134,278,20,30,4WD,Automatic,No,Gasoline
CAR001162,1997,Ford,Escape,XLE,Ford_Escape_1997_XLE,156,550,16,30,AWD,Automatic,No,Gasoline
CAR001163,2023,Chevrolet,Camaro,Sport,Chevrolet_Camaro_2023_Sport,832,705,12,22,AWD,Manual,No,Gasoline
CAR001164,2024,Jeep,Cherokee,Platinum,Jeep_Cherokee_2024_Platinum,278,354,35,41,RWD,Dual-Clutch,Yes,Plug-in Hybrid
CAR001165,1997,BMW,i3,First Edition,BMW_i3_1997_First Edition,309,661,18,27,RWD,Automatic,No,Gasoline
CAR001166,2017,Chevrolet,Impala,Performance,Chevrolet_Impala_2017_Performance,634,552,21,26,RWD,Automatic,Yes,Plug-in Hybrid
CAR001167,2010,Audi,S6,Ultimate,Audi_S6_2010_Ultimate,342,309,28,28,AWD,Automatic,No,Gasoline
